Id,Text,Label
316,Mohon pertolongannya telah terjadi mati listrik.,0
317,Mohon bantuannya telah ditemukan puting beliung.,0
318,Mohon pertolongannya sedang terjadi copet.,0
319,Tolong segera ditangani akan terjadi virus.,0
320,Tolong akan terjadi virus.,0
321,Tolong segera ditangani telah terjadi kebakaran lahan.,0
322,Mohon pertolongannya sedang terjadi kebakaran gedung.,0
323,Melaporkan telah terjadi kebakaran lahan.,0
324,Tolong sedang terjadi copet.,0
325,Tolong akan terjadi kebakaran rumah.,0
326,Mohon pertolongannya sedang terjadi orang hilang.,0
327,Tolong sedang terjadi sakit.,0
328,Mohon pertolongannya sedang berlangsung kebakaran rumah.,0
329,Tolong segera ditangani telah ditemukan kecelakaan mobil.,0
330,Tolong segera ditangani telah ditemukan tanah longsor.,0
331,Tolong segera ditangani telah terjadi badai.,0
332,Tolong telah terjadi tanah longsor.,0
333,Tolong akan terjadi pencurian.,0
334,Mohon bantuannya akan terjadi kekeringan.,0
335,Mohon pertolongannya telah ditemukan sakit.,0
336,Tolong telah ditemukan puting beliung.,0
337,Mohon pertolongannya telah ditemukan gempa bumi.,0
338,Mohon bantuannya telah ditemukan copet.,0
339,Melaporkan sedang berlangsung pingsan.,0
340,Tolong segera ditangani telah terjadi kecelakaan motor.,0
341,Melaporkan telah ditemukan pencemaran udara.,0
342,Tolong telah ditemukan kecelakaan.,0
343,Melaporkan akan terjadi pencemaran udara.,0
344,Melaporkan akan terjadi kecelakaan mobil.,0
345,Tolong segera ditangani telah ditemukan pencemaran udara.,0
346,Mohon bantuannya sedang berlangsung kecelakaan.,0
347,Tolong segera ditangani sedang berlangsung jambret.,0
348,Tolong akan terjadi gempa bumi.,0
349,Mohon bantuannya telah ditemukan kecelakaan mobil.,0
350,Mohon bantuannya akan terjadi banjir.,0
351,Tolong segera ditangani sedang terjadi banjir.,0
352,Mohon pertolongannya sedang berlangsung sakit.,0
353,Mohon pertolongannya sedang terjadi banjir.,0
354,Mohon pertolongannya telah ditemukan kebakaran.,0
355,Tolong sedang berlangsung gempa bumi.,0
356,Tolong telah ditemukan kekeringan.,0
357,Melaporkan telah terjadi kebakaran.,0
358,Tolong segera ditangani sedang berlangsung puting beliung.,0
359,Tolong telah ditemukan pencemaran udara.,0
360,Mohon bantuannya telah ditemukan orang hilang.,0
361,Mohon pertolongannya sedang berlangsung puting beliung.,0
362,Melaporkan sedang terjadi kecelakaan.,0
363,Mohon pertolongannya sedang terjadi kecelakaan.,0
364,Tolong telah terjadi gempa bumi.,0
365,Mohon pertolongannya telah terjadi orang hilang.,0
366,Tolong segera ditangani akan terjadi kecelakaan mobil.,0
367,Mohon pertolongannya akan terjadi tanah longsor.,0
368,Tolong telah terjadi kebakaran rumah.,0
369,Tolong sedang berlangsung jambret.,0
370,Tolong akan terjadi puting beliung.,0
371,Mohon bantuannya telah ditemukan badai.,0
372,Tolong segera ditangani sedang terjadi pingsan.,0
373,Mohon bantuannya sedang berlangsung kebakaran lahan.,0
374,Melaporkan telah ditemukan mati listrik.,0
375,Tolong segera ditangani akan terjadi pencurian.,0
376,Tolong telah ditemukan kebakaran gedung.,0
377,Tolong segera ditangani telah ditemukan virus.,0
378,Mohon bantuannya sedang terjadi pencurian.,0
379,Mohon bantuannya telah ditemukan jambret.,0
380,Tolong segera ditangani sedang berlangsung pingsan.,0
381,Melaporkan telah ditemukan kebakaran lahan.,0
382,Tolong segera ditangani telah ditemukan pingsan.,0
383,Mohon bantuannya telah ditemukan mati listrik.,0
384,Tolong telah ditemukan virus.,0
385,Mohon bantuannya telah terjadi pencemaran air.,0
386,Mohon pertolongannya sedang berlangsung kecelakaan mobil.,0
387,Mohon pertolongannya akan terjadi pencemaran udara.,0
388,Melaporkan sedang berlangsung kebakaran gedung.,0
389,Mohon pertolongannya telah ditemukan kecelakaan.,0
390,Mohon bantuannya akan terjadi kebakaran lahan.,0
391,Tolong telah terjadi orang hilang.,0
392,Melaporkan sedang terjadi pencemaran air.,0
393,Tolong sedang terjadi mati listrik.,0
394,Tolong segera ditangani telah terjadi pencurian.,0
395,Mohon bantuannya akan terjadi kebakaran.,0
396,Tolong sedang berlangsung kecelakaan motor.,0
397,Tolong sedang berlangsung tsunami.,0
398,Tolong telah ditemukan pencemaran air.,0
399,Tolong segera ditangani akan terjadi kebakaran gedung.,0
400,Tolong telah ditemukan tanah longsor.,0
401,Tolong telah ditemukan pencurian.,0
402,Mohon pertolongannya akan terjadi kecelakaan motor.,0
403,Melaporkan sedang berlangsung kebakaran.,0
404,Mohon bantuannya sedang terjadi virus.,0
405,Tolong segera ditangani sedang berlangsung orang hilang.,0
406,Tolong segera ditangani akan terjadi gempa bumi.,0
407,Mohon pertolongannya telah ditemukan pencurian.,0
408,Melaporkan akan terjadi gempa bumi.,0
409,Mohon pertolongannya sedang terjadi mati listrik.,0
410,Mohon pertolongannya sedang terjadi sakit.,0
411,Tolong telah terjadi kecelakaan motor.,0
412,Mohon bantuannya sedang terjadi banjir.,0
413,Melaporkan sedang terjadi kebakaran lahan.,0
414,Melaporkan akan terjadi pencurian.,0
415,Melaporkan telah ditemukan kecelakaan.,0
416,Mohon bantuannya telah terjadi kebakaran.,0
417,Tolong akan terjadi copet.,0
418,Mohon bantuannya sedang terjadi copet.,0
419,Melaporkan sedang berlangsung badai.,0
420,Mohon bantuannya sedang berlangsung gempa bumi.,0
421,Mohon pertolongannya sedang berlangsung badai.,0
422,Mohon bantuannya telah ditemukan virus.,0
423,Mohon pertolongannya akan terjadi kebakaran rumah.,0
424,Melaporkan telah ditemukan kekeringan.,0
425,Mohon pertolongannya sedang terjadi kecelakaan motor.,0
426,Mohon pertolongannya telah terjadi kecelakaan.,0
427,Tolong segera ditangani sedang berlangsung tsunami.,0
428,Mohon pertolongannya akan terjadi pencemaran air.,0
429,Mohon pertolongannya sedang berlangsung jambret.,0
430,Tolong segera ditangani akan terjadi copet.,0
431,Mohon pertolongannya sedang terjadi pencemaran udara.,0
432,Tolong sedang berlangsung copet.,0
433,Melaporkan sedang berlangsung kebakaran rumah.,0
434,Mohon bantuannya sedang terjadi gempa bumi.,0
435,Tolong segera ditangani sedang terjadi puting beliung.,0
436,Mohon pertolongannya telah terjadi kecelakaan motor.,0
437,Melaporkan telah ditemukan sakit.,0
438,Tolong segera ditangani telah ditemukan kekeringan.,0
439,Tolong segera ditangani sedang terjadi kecelakaan.,0
440,Mohon bantuannya sedang terjadi kecelakaan.,0
441,Melaporkan akan terjadi pingsan.,0
442,Mohon bantuannya telah terjadi badai.,0
443,Tolong segera ditangani telah terjadi gempa bumi.,0
444,Tolong telah ditemukan mati listrik.,0
445,Tolong telah ditemukan kecelakaan motor.,0
446,Mohon pertolongannya telah ditemukan tanah longsor.,0
447,Melaporkan sedang terjadi jambret.,0
448,EbSACNwAPyCTIHFdpIqm,1
449,RpcBLsZxpnUvuuZFqGbo,1
450,VTALjTCPTfBKYKEtPQiU,1
451,gFggeHdjxKhxjMBfZCKZ,1
452,KYzQYKWOIcevaFgGHixt,1
453,aDVEBKmowUXRKyMrVAbF,1
454,mVNfcAxBOsnavAeaQQhG,1
455,RyYvkbZUbVQampSYfntl,1
456,lZVkQMWOMqNkPiOlgfTl,1
457,QQugNIRgZBdeZzElHQmu,1
458,lggXLfVNYEmhXMIKFchj,1
459,fvIIMTLCAwgGqfziGIEY,1
460,ZDiyoVOkYJTALpWTaijQ,1
461,EKpnLlgcBQaHmfWrndeG,1
462,emLlFtCmTtsBlzbTxjzc,1
463,uaxquhEMsYlOKTqgASCY,1
464,EIsosVpVeJGXyqMONPxm,1
465,uBqFzcoUzMWAlqwZFpbe,1
466,HLBKcNnBlndDuSTpFPOw,1
467,dOokVKSbJqHAJEDIamFy,1
468,EOgfAtlVUOWtEyqTyOId,1
469,gcrxPpdATQdfttltYlVU,1
470,BvenIHwVZsmuSiXpPemd,1
471,BmWnatirKhtepKwwvQiy,1
472,sQIYBlBeVMMjCNdlNYZV,1
473,HMWTwpcDixzVKELMqXRG,1
474,btjwokAalHMHLrXXExjF,1
475,eHoShkjCVjNiDOgYUNof,1
476,mrDZmJyroJeIWvLZoOkY,1
477,odHHiTSkPuoTYDniLOCN,1
478,qsgIjJhxsbdbdVtYsDiX,1
479,VAaTGCLERRhFTqoHtTgh,1
480,FJwMQgTITZfUsOUtxSdJ,1
481,pPllplCHZVgCzzQDssKl,1
482,saHoxdxGcIxxJqflLtsD,1
483,VIKZGirOakNUBEHBfdbn,1
484,PPexebrooOyEFhTwsKPt,1
485,EFzkUxjCAuHNoPILNxBl,1
486,InjOnyNszviHRDTWUeeO,1
487,YBGRUBfxCpFjxHpIsJvs,1
488,DNIhLPaVHFfRBrrxvIjC,1
489,tzaTCpDdUaNAmsjToxvn,1
490,evOjTwaQjNlhuSRXzgBG,1
491,lRnzBnzkcQMINEqvUdCG,1
492,UZVUyMTakdPWkUyWSXYk,1
493,nvAWOfzwZWlhDKKujRVn,1
494,FjPRlvDkDLPXoITOowXs,1
495,qHuyqCtZMdFyEevsbICi,1
496,ARPoWdMNttvbtUdzAHPQ,1
497,SQlKAThAtfKTYwHsnuOP,1
498,nUcKsMdSDiyAcDGPnnrz,1
499,hUUKbDTVewFrPHovQCku,1
500,ZKIlAagIunLFRlAJoXLc,1
501,nWUlFqqgqmOsUZaophcQ,1
502,PdHWDgFizlTfnJlcljUC,1
503,doKzYnTbvaoANKwyExBW,1
504,rfOEmhfZgJkVEkHbPGZX,1
505,NuKZTkLVJdQLpXJGvltQ,1
506,KyBIdKfRPcXCAIHmilcF,1
507,NdquqrpkWNnmReRRwNnQ,1
508,QGaoQJeYaovXOBOzGzxB,1
509,tOQCMTfzdJYGyMbwlcRR,1
510,ZIZDGZgkkpCXZxmTksOr,1
511,fWIycSwDzUlEaLhbthCd,1
512,hMkgdmVLGRcRpJRdzfuX,1
513,TXfLwWZtWsvqGHmJnktd,1
514,mVvLNLBlpmdypzrVZmwr,1
515,fAeKgfjcmlMXPXkrknSH,1
516,QLNdSknHJnhxSyBHkrdv,1
517,gtLCLrGtotQReOgScqST,1
518,UdMsiMJigiqyaEyPnLVZ,1
519,uObzMQhLqMBuRZXvdWZi,1
520,duRMPjQGjbsBrXrMatle,1
521,GownVfPwBUYLzqXagITx,1
522,RnZMpYInAxyaZJQFlKYM,1
523,iXLonZXfpHeiPgQkabJj,1
524,tGJUnHJNEzuyhZhgwlAR,1
525,HwUHDLCUwTFbBQhstdVm,1
526,iLZTMTmFDJFhIUkqkfgx,1
527,mabumIQyOdTXgqUOndZY,1
528,THfwQIoNMavNdMxyXcRt,1
529,wXiHzNLiZUIdTxkYmeeI,1
530,xThKsuQEwGRDDpcMsbAs,1
531,NIJIHMroctXWsNXcfYjQ,1
532,sSbjBDqMsJMVGTTxkeMr,1
533,CXyKXqNszvIMnmNeEaou,1
534,MlaWFoKLLMlFkaSHLuWT,1
535,JBTJSnFvXFlgyZBdUrzT,1
536,DkmzcpBrUzXTmruZundS,1
537,WIPmQmPrHurwICUsLuGg,1
538,kKlFAnQNtNbSPxSQkOnt,1
539,lGlJOekxLwLZavxLTZob,1
540,nXQyOZXpFWnmmSafTGRd,1
541,ZmYJNExTyxyXffhXoKzk,1
542,BnOsxAQiWIwjwQyOYywY,1
543,dQvdaqPJxxRqDMHCFZGO,1
544,ZWJcLokSTxXKvbJZihQP,1
545,YdIyeLbkblzSBIaPerHe,1
546,hUVnjRTMmErppOuanDho,1
547,jUzXpNtnpkTnabhkUWIi,1
548,qElPRLvjYdGrGTxZVcMF,1
549,PZUsGLrBwVeWhLiqTjWZ,1
550,GuAKbsLDXDjjrfNNGukN,1
551,ttczAJqOVRolDJgOzVVy,1
552,MDfqPAwLBqyVRvIiKPuE,1
553,smpTSPryOIlQzbhevXvJ,1
554,FwaScZjUiCgdGTvDZCQD,1
555,iVPnnXEjxMwLDHIjFhoh,1
556,lXsIztDeQOEeKHmnXgte,1
557,MxWIDOAjcxEUeOqXyDqV,1
558,EORoJIBmyNeBmfTyCHpK,1
559,dOikQjanhNGJNwBCdFfp,1
560,PtZUXYXBvQTFXrqgNxAN,1
561,ozMuNdMaPtdyjiTyTlKp,1
562,bpJINiBHFeoraHnmyxwy,1
563,QkSDGqYJUJvZXnRzXCMj,1
564,wixNAiRDXhvYsAeCWveg,1
565,QuwvseJuvDctNxEGqLKl,1
566,wseQlRHvzkDaCdjqIvzf,1
567,RcUHcGOzCDdTwVYUIkGu,1
568,pqtsMSmfzJxaygVYcOKM,1
569,VxAYPLKJxwMwglcpMZlM,1
570,HSXsBTHpmWljbOVmtWHU,1
571,bEIvLXWuKjfZzSbwdKYi,1
572,SyUrnsBelqpebtEOoiQE,1
573,eWOFaxUSzaMOhPYbeQpH,1
574,svodPsTICuipaqjfXvus,1
575,DwjkOdcdlkBbzbFqyNUV,1
576,FxgXIJpaMIsCaIDQnTcI,1
577,nSgtbhIqCdBcoSdQolZb,1
578,vWiZVNkdVPGYSyaKnPQH,1
579,VVlZSxcBFBjSfzcMijGL,1
580,qLXEPykCXMYILFJysxPg,1
581,GCNHYyTkaURuEwZqWwmK,1
582,jitfcezXRarIJhQAoGhS,1
583,hLyvrNxLsVjjGoxzOuBR,1
584,npchyXUETeztlqqaDClS,1
585,GtQHlZqZdxRUVXgjutvW,1
586,tUlsZoWflLHSuebkcJiE,1
587,NKNKMbOVHzuihaMARCZM,1
588,PvQVtOyXmzKszUrpUhbL,1
589,EaIzvGtTwokEPsJFwodY,1
590,dbucwuKAXKyaqdJSRuWg,1
591,wYELcdUbXSDvDiEQBahE,1
592,rkxvHJyYentOJJYkZWqY,1
593,MekQGeMgGoDcBGZsdmLk,1
594,corMZrlvEuZLfnrmKacJ,1
595,FfANMXPaRrdNXXTQSrmD,1
596,dHoODbtxTdhRqrFUbsCX,1
597,WXqIzoppiakYAPJFoQmX,1
598,msSFJwqTagFYCMMrgRru,1
599,TFzHrHcEwXAlQhaJZctn,1
600,mcafflsORZwezDjeCfUj,1
601,KXfvBxSeODeLZWEJPRrO,1
602,BPTtuCmCooWLepgeiEgW,1
603,QySplHBiGoByssvBDNHE,1
604,RHUAXhzNKTpsiGBsSueJ,1
605,jAkivMvIWYtnNkoyicSV,1
606,OwepBTREKZHcXvbayEUL,1
607,yiEqtbWJOJqjGeAAOIJB,1
608,gLTBoWLuIPYYudSGynqQ,1
609,QFZvdKxZkiXrUuVkNuYg,1
610,gFeEukisNTxUfIEhBePe,1
611,zYzawqxmlUaVLtdHpmbh,1
612,QKEPVSlUEfnnDZwPjdwN,1
613,ncIpFICrPunPQCTtRJtN,1
614,OfFuEiixdWCuXBPOXPFw,1
615,sHZvEpXOPxOsNaklYAqm,1
616,hvNOojfEdmvNiOpOlLSo,1
617,djpmFSWQpWlTCOTOjYsZ,1
618,XfWPPPQdXqUbQTxlgqtJ,1
619,dIMzyhBPMpsLODcTIKUG,1
620,UzRfnKjaLXgcggPzFHKF,1
621,pNPAYltDfCaJDXosvWIs,1
622,tkqFaOLHnBQUzecjBnZQ,1
623,dLPafSnmYyBsEBcLRVbj,1
624,WVbemncRvmPipDkvHwGG,1
625,sKXSgHXVYqJYpLSzlaBC,1
626,sfAkdtWvJDEqknNKTEla,1
627,kSpoxDWFDFVAKOUjPyUj,1
628,EhlsOPoaZcGnkyqTvUNi,1
629,rjJWaAjqoQVnuCArgxLJ,1
630,wfaUUPhgWbVuYhyfTUpM,1
631,hwdVqFCUNMfitJixrbOg,1
632,mBTJOpqeBWNrRxUnfLbc,1
633,BfdqOGlvhFtoGoMyAHge,1
634,CAuzXMgRrISGjrBlWCTW,1
635,LMlTOkJatHGHZiBvIpIM,1
636,ajvQlAxoyGSFbZIyeWUL,1
637,QbOBqyZXMhZSfuOeSYJJ,1
638,kOfXCPaHdsgssXsYOCcP,1
639,sdigoqphGrCaJlopKPvT,1
640,xxJTDPglsBgiNkBRXpoE,1
641,ICrScebQbKgrEgcFQXuR,1
642,QpIEXUcjIKRzDDniZZMW,1
643,aNBdltwRDZHFfAxFAsrd,1
644,vreZEOypuCoUhdBvaufl,1
645,DApJeTbTQyIDizbfgOny,1
646,QENPQAHDMLJTolcEckEe,1
647,WkEnWFwMPlZTPDGmnpqt,1
648,TJtahEXZPcelvNKRjyxW,1
649,xwHhocBnQIhxxuBljEhj,1
650,XNTvfYdKdmzsATGrkSxf,1
651,rqmvJBshAWUfcJcnHPNm,1
652,grHBEQiFReOvFclEeOsk,1
653,XOzZPFZUcwJconfWUzCu,1
654,BZCuDVYtlMVCYYBzuymw,1
655,OUotPRIcHTrhjChjauRn,1
656,dhcgMbxTIJaRQkQCTnjI,1
657,fDeFPxvMseIMitUFuzYv,1
658,jNtyfVTtavhCovSCCmyT,1
659,AoGAjqAgCcEZXWEukjvk,1
660,NyOKNbLmlesKYRcCagNc,1
661,YehzPiIjbsNbXAlqFmMs,1
662,DCqTsvNuRFXRWJBjgWrm,1
663,vOwpiqsAyWfVHPRSobid,1
664,mzsxkOEEgMRsAxtngutE,1
665,KyuKtZYxEyqEEQzdxvWL,1
666,JVcqxKTmnsJknezgHpha,1
667,ArmFOVxsUSTvJTlBQQng,1
668,ahNuVQSxwPWUfsKqQzdU,1
669,LPWHvASZIPAhaFPLaqtp,1
670,gcYkqWaUPTDAtxTUnslx,1
671,jtPDZcWErYJCrdMZasYx,1
672,vWCgWUdmGzdEyIEmgRfq,1
673,gDEFlYgCcuXXxGMkjzcM,1
674,QYFXZnDLbANPtoHfRtiH,1
675,IQLZkysvrnnZvDwUuMAe,1
676,GLpNKFvuQnZKUmFfrcue,1
677,ziwuudDkzFDTJWKjWGjC,1
678,firZOUQrAmpniUAeSUzg,1
679,fnaNcEBlDkHTMPDVoCGC,1
680,wOwnxnBrJFsurKJfaoWj,1
681,GvnZNzGRYIpwlCuApmmd,1
682,jAObIMerUJMrFgcjeTTY,1
683,FpbwxCHmzkEpeUAOAWxL,1
684,ajlGuOwdyELOOdVhbLtX,1
685,fDEFcZwlubRFZVQnbvMo,1
686,bFOlveoToEezZlOtEFuz,1
687,UcrICuxLQLmrgIpOZlJu,1
688,BTgpXJySDtolpuTxioXy,1
689,WSUsXvlNJBZBkcRBGiLP,1
690,hFXIsymJVYISwHetjoJz,1
691,JInVYeWqvTqlEBeKeEqg,1
692,UMOyvvZhpvQqaGsbKqjo,1
693,zGUXBCYzPtYUdZkPxbwr,1
694,VHDBzKvFUQFnhueRlQxn,1
695,RhoYjszPLZTqtdfGOMHU,1
696,LxQrgaFAnpWXMUtmLZyz,1
697,LBdyCipOipVpXDDzcnRl,1
698,MDOCJPaLuwmvCBbEiXlM,1
699,wWYbcqWWRWeGASAuymnF,1
700,PyDMzFMhFYYlcaeizjfk,1
701,LLuzzumjXmHwlnmiYoth,1
702,yEgJfFYDZRXgrMnFZOBp,1
703,tyXOqEGJUtvzaImZZAzQ,1
704,nGeGlcwtrxcqcyGFenSO,1
705,NpCrnmCibbASgwvjJfkN,1
706,uzeAgUIexHxRAIoVhvfL,1
707,SBPOXMXWwzjDxUkzyPHI,1
708,yqcGgJrTUUXoHwtvhLDk,1
709,FleXcYKKRBPrlbtCOusA,1
710,QPANOTfqYEbtFaCOvieI,1
711,GuDdOdTlKWzdZuSNhArU,1
712,fWYONpHGKrWTlEALDhCi,1
713,GqysxWeXHOqoLItnUsoI,1
714,sueDICqZRotFMpEGOhdM,1
715,JqhjCYyNXVDxTRsZnSWD,1
716,jusCRuRWQkgYMvbxKgWe,1
717,bbFmbYwMbXAEPQQBcgNj,1
718,NeqbURKXkcsjkwMsDCgB,1
719,DYyPJgQOQHGCWNOsDmjd,1
720,pcXXskSsyRRjHhiBRRos,1
721,ssSlqxlMsZyrfvcDOEYn,1
722,uutzjgpcyNsmRBPUeChR,1
723,EHBIakAFSEyYdImNLFfi,1
724,uzXQIiMJeWAhBeOmizpi,1
725,oSGVSXjsySvdxURqYCXk,1
726,LPMoKFNXCsUQvKpQLEMx,1
727,OLxJLUTMuZygvubwEfOc,1
728,yGlXaitpoHBHAvBtOkpZ,1
729,heXmaNIVvgDSXlJpMsjj,1
730,LWgfSllAiPOfgpXMmaIF,1
731,XzKrDeVoqYobZhKsMNCE,1
732,alcbYKWlYnPbMdszWMad,1
733,HBxgOHSCfgnXAMTaiyup,1
734,JcDgplAQmNiABAWfkTPC,1
735,fYMyKqLwIXmeaVOgRNTC,1
736,JvFRTcAGlSHUdsUdNHJB,1
737,qTAyAgnGVWexyzlNliFg,1
738,vbmQcDgBzzbEIFQsPDRc,1
739,wKjnHWBCbFiKLBRLWARw,1
740,QRvtknwzLqUrHQBMJEof,1
741,uAtVccAWZsatWHhhbvKa,1
742,AIgwHaEtBSBQpvuqpbwM,1
743,FYzAiCiQXlqbsGPFbmJm,1
744,kmPpkhMHVSyeYwxdXTjx,1
745,BhyOowVOTNUdHBsojdDQ,1
746,nYvYiQICSOpuZiLMIcuN,1
747,JngZCMLstOYBrYzoPifU,1
748,XHWVyfqKfwoSbfmsapgX,1
749,UitXnVlkyzIKytSBjoLs,1
750,fiiteYnobXcjlcuDtaMs,1
751,fKSZzWTtqwFxnbULHxKJ,1
752,rnLIMaZSBAhtOscuBnRS,1
753,XOWzvFXXYQasOThsqoFW,1
754,wSgUyaeQdGRuiuYfrznW,1
755,LRVtJAnkVhWpyqeyPWxS,1
756,zsMrHUTVFTbluAXYwzNn,1
757,nCHdWCXlGOlayinhtRDY,1
758,FPwImHVihqUShhmqeGpB,1
759,zLvHCIBQRIPMCbMFNQMC,1
760,GizuWHonpEmwTEeuGcYm,1
761,UUzIpWxVOcKpwigTcclV,1
762,GqHOlMTDlqHNyOswtLqh,1
763,EDZgFdKMARXDyERKwTta,1
764,wTZcEivgxsMnMiRuvAmc,1
765,mgwHvBHPHfQznbPKgXbY,1
766,RoVGRjjUOLQiEEkSDPDN,1
767,upDETzBvoDyDYRhqGQqj,1
768,roqfGnaSqUJgSHXRBorg,1
769,uUkAEsIPgMlDcxVxajXH,1
770,WQIDycExgzrkFyQxZkuc,1
771,KpELbzfTmXOgbRZnBQAb,1
772,ZUbnMzOXezWtzgiONBgl,1
773,EiBHhOPuTtbhHNsEjXuC,1
774,XsbFoOXSYCEeDoCaFSWO,1
775,uYAxJJAFoCDElUVWhYCd,1
776,xeaqcVdXCQEalULASHOd,1
777,rbPLrYitVAwbQaDXTTyB,1
778,MDWYrZZIgIUBXwuyafwR,1
779,XXWEUJgajnuAeBsNuaRZ,1
780,ojzmKcafdhkMqJOqHJhG,1
781,mAmuoLLjuvdVhTauLFij,1
782,UVwScOgyXdhNDoksvpjG,1
783,afZOxyJvXTNYNnxtdwio,1
784,hWdIwfMsuOrgslngHyHx,1
785,WKzKKewFgoRcNtxDXxNT,1
786,JsPJZNkuZaNBrINAZPNX,1
787,gaXMzMTAWYsmfPeAWeMo,1
788,QAHYqHyihPKGeRCTixmj,1
789,eyYYIfSLxgzgZXeYSNeA,1
790,HOtvqUjElDmDqzcDwxNS,1
791,HlhYmZSKwvEqGJBkHCZS,1
792,RoxshtfNbwrowRpMHqKs,1
793,gQjSBVkIRBVkTwOOqacf,1
794,SntirvVezKOLSvrDPBIr,1
795,IibCZamNPodJvNKXsKzk,1
796,pqAZMoRNXunIZglDmiFo,1
797,dNlmIsHoICMAxWvkVbcp,1
798,UrlEyjzpgCmJybYVCdrf,1
799,MUxlusrVxRmqxPuUuajL,1
800,nWZuEwPNnIDQEPQRvHuS,1
801,gLRsRWcVxpNBvjDSydDY,1
802,DfuThrICYxFBVhPXnsHP,1
803,tkTQKaYyocxsszxPzFzz,1
804,TqspjGXlkymsnWOKhaKW,1
805,uhLyPMJjDtFmYSUsHocr,1
806,czNuKrxXYXsyWqmdcZHS,1
807,VYKMYeRQlwlYwPfAsZdi,1
808,huNkOdriTAkLcHoIsgkm,1
809,eqgNuiQkcclPwfxHxoEk,1
810,lBcafwOZlhjccSnYFEQh,1
811,VPVMJJHWkARaDqCLshQh,1
812,pQrdVxgFPeMYxMvUIaIG,1
813,WBGRBBpGkrMOgkcKXKHQ,1
814,TCEPpTwWEaluFFQXEGxs,1
815,BRhYvJRsmQASTMHpuPSh,1
816,mMyYXTZLNhRdkFbFIqqv,1
817,nGpTpfEGddFOcMHMyfrk,1
818,fQeYyBNYAJYKwAFzqgpf,1
819,zWiQHjrMUKditrIhJNXb,1
820,RNyiWjyAMTtHoQqcuXJQ,1
821,IIKHCPfIMVIQBLBgGSRh,1
822,LUvGXLyYTJuMPKIlPFvC,1
823,bHbOzOeslgHuZMJvvRiE,1
824,jqOUaAiyUrAjrwgiHwlP,1
825,RXWjYxRfURDtuUURREuq,1
826,FAlHuGlsirDpyNRGtSSu,1
827,oWcVtMSNxTMdrhWfDcdm,1
828,jMDraGMOfnkStGhtfVhP,1
829,ZMkMzcDZXEIFpOKyotuS,1
830,rOMlasNyQVyzNmafuzZt,1
831,YFSmpSkkHcJDAtlTYYRS,1
832,qQsVMpfZNkEYwvFwnTDS,1
833,vTjSzDxyVAUbYjwFRYTC,1
834,moXMwPCvznYNaKFgsgtC,1
835,RjRuOMCMhpujNexmePwg,1
836,aUQGZkNdxYBhNKwJWfpo,1
837,hyWqbDojluGzGfCnxDFM,1
838,utnOpaslXGjWFEloDQiS,1
839,dFAbadMdsToVKSbFLNrX,1
840,IsyRKtQEoEdXINrlrHGi,1
841,IhrQZnxMdtNEuYZkahlS,1
842,NsGsaftwrJZyLXogKUnc,1
843,wfXGyDjCGMLokflrMnyu,1
844,wkxuoBhXmoZGDEJWgmPQ,1
845,ndDdCoVTbWRSFliJgOgJ,1
846,aySHDvKbLOwXUXjdZVYL,1
847,OBUIZYTFILuInupQLEhl,1
848,YPJxqJoOrWEhxcoKiraB,1
849,LbPzcLOICKYDxxxOVPLn,1
850,PfdoXqWGPJFKqQULdWRl,1
851,joXLwCEKKvOOhhazROGW,1
852,CYeDsqhyJlsaHaTpWYiT,1
853,vabENddnxsXwKxmPURtc,1
854,LBliHEgrfHhWyAGIrAoi,1
855,VZFqSLQCNMueGdebvgej,1
856,LEYXEodTmZXmHQCtnuZl,1
857,CIIXZezDFYnIdhxNFIKM,1
858,bUwvupNYMVGuuMddrYtq,1
859,NopCEVxvYqVuaDVBooHK,1
860,qJPyfhFVUOAgrPhhNZvO,1
861,qtnJJVqYeNNgsYsehrgF,1
862,tKJTwwCHCMaukrfbraxR,1
863,xmVapurGYAZkDGqbjyFM,1
864,htXWkRqEsLnEQBBBoYIg,1
865,hgrEyWTJDueBSIGEuTKP,1
866,aEkxAnqcemggzPpwEyFM,1
867,zwknGBfAUzVsYdNDsTvM,1
868,EvYWBtEWlRkugoiCWDeW,1
869,YxgiWGhemKYmpReegeMh,1
870,ImSxZxaoOeaVUdEfOMkA,1
871,flPeKSCAuVQkrxYLIrMS,1
872,tmrbZEJfDnfkzhdwIgjp,1
873,ewytlFKOGfxdqKhhWBZK,1
874,zKCbHpptPKnlehoGOSar,1
875,SZTCXGUYdcctmNybcAnO,1
876,llGqPSZOXcBbnlOpDKlm,1
877,kXVjcMJAWtvJwZiWFtJd,1
878,lstKpWNuuVbBeownSXfk,1
879,MGUUBeqXGUIjoqiuOugu,1
880,ETAXKuSevoFIkZNtIatA,1
881,ARkLOUWkbKmHNHbkpwQF,1
882,bzCYEASKQDNAnHMVyQWg,1
883,ZpHPkGGCpjDMKljUVLRF,1
884,RoinhHCfPdRGplPIcGta,1
885,XFpiaQidXqRJblWyKCHr,1
886,afMbBJWrtHyfaXdxNwON,1
887,JdjxbvgfERswbuKAuqIx,1
888,hmErCugKaiGKMuKTmPLp,1
889,ezuuHFeNpfgFBnvwkxEW,1
890,pQUUUgPDVkIqEEtSEWFO,1
891,rbMqAUKDwnrVDPxOXBdA,1
892,WNACIlLbhpENvULhTALm,1
